Ph,K,P,N,Zn,S,QV2M-W,QV2M-Sp,QV2M-Su,QV2M-Au,T2M_MAX-W,T2M_MAX-Sp,T2M_MAX-Su,T2M_MAX-Au,T2M_MIN-W,T2M_MIN-Sp,T2M_MIN-Su,T2M_MIN-Au,PRECTOTCORR-W,PRECTOTCORR-Sp,PRECTOTCORR-Su,PRECTOTCORR-Au,WD10M,GWETTOP,CLOUD_AMT,WS2M_RANGE,PS,label,Soilcolor_Brown,Soilcolor_Dark Brown,Soilcolor_Dark brown,Soilcolor_Dark gray,Soilcolor_Dark greyish brown,Soilcolor_Dark red,Soilcolor_Grayish Brown,Soilcolor_Grayish brown,Soilcolor_Grayish brown (GB),Soilcolor_Light red,Soilcolor_Lihgtish brown,Soilcolor_Red,Soilcolor_Red brown,Soilcolor_Reddis brown,Soilcolor_Reddish,Soilcolor_Reddish broown,Soilcolor_Reddish brown,Soilcolor_Reddish gray,Soilcolor_Redish Brown,Soilcolor_Redish brown,Soilcolor_Redishbrown,Soilcolor_Very dark brown,Soilcolor_Yellowish Brown,Soilcolor_Yellowish brown,Soilcolor_black,Soilcolor_black;vertisol,Soilcolor_brown,Soilcolor_dark brown,Soilcolor_dark gray,Soilcolor_dark grayish,Soilcolor_dark grayish brown,Soilcolor_dark reddish brown,Soilcolor_darkbrown,Soilcolor_gray,Soilcolor_grayish brown,Soilcolor_other,Soilcolor_perl brown,Soilcolor_red,Soilcolor_red;luvisols,Soilcolor_reddish brown,Soilcolor_reddish brown;moist,Soilcolor_replacement of inaccessible target red;luvisols,Soilcolor_very dark brown,Soilcolor_very dark gray
0.4285714285714284,0.14768324810165817,0.0038363171355498722,0.23984854658276988,0.04845814977973568,0.08411033246827898,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2619047619047621,0.049024335544255504,0.0034526854219948853,0.28965985792276716,0.03964757709251101,0.10524358183216817,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3571428571428572,0.18474049818419475,0.0038363171355498722,0.27919976804268865,0.03964757709251101,0.0756570327227233,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24285714285714288,0.19580954691014724,0.0023529411764705885,0.40230531444242107,0.04229074889867841,0.1399021107889465,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333335,0.18474049818419475,0.005115089514066497,0.28926681038846114,0.04625550660792952,0.09256363221383467,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29761904761904767,0.24297331974246655,0.0040920716112531974,0.30580976679108207,0.05066079295154185,0.11454221155227942,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38095238095238115,0.1241013616854985,0.006393861892583121,0.2218176266717854,0.037444933920704845,0.10101693195939034,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38809523809523805,0.20014091380291127,0.0029411764705882353,0.31601638005008525,0.04845814977973568,0.1263768311960574,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3214285714285716,0.21698511838588247,0.006138107416879796,0.2916337273640342,0.04845814977973568,0.109470231704946,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857142857142858,0.1885906020888739,0.0038363171355498722,0.31687926939400857,0.04405286343612335,0.0756570327227233,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.29639351141988945,0.010907928388746803,0.17220148939619231,0.04229074889867841,0.11031556167950157,0.295275590551181,0.24672489098987427,0.2773938781389811,0.28954423592493317,0.725799051731794,0.3799093654682095,0.0913183273899163,0.17447769631534538,0.44983934307569295,0.46063960623783035,0.34216101733242743,0.45532942409635374,0.6342925658273382,0.351254480376344,0.5420994472826981,0.2482583912760138,0.24891494278789247,0.7857142857142858,1.0,0.03394762366634335,0.24713242961418125,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5952380952380951,0.7155735740418295,0.04475703324808185,0.4335131457143158,0.12775330396475773,0.08411033246827898,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3571428571428572,0.24393584571863636,0.005115089514066497,0.27733017446418806,0.05286343612334802,0.09256363221383467,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857142857142858,0.2155413294216278,0.0038363171355498722,0.2899858848417306,0.03964757709251101,0.10101693195939034,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.11591989088805534,0.005498721227621484,0.25391988301682605,0.03303964757709251,0.12130485134872396,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4285714285714284,0.3618452777994346,0.011508951406649617,0.34406028372759434,0.15418502202643172,0.06720373297716763,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29761904761904767,0.2155413294216278,0.004987212276214834,0.3340909621618723,0.05286343612334802,0.11200622162861272,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38095238095238115,0.23575437492119317,0.008695652173913044,0.32225597316416443,0.06387665198237885,0.08241967251916785,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3761904761904762,0.1972533358744019,0.0032225063938618927,0.38792382537703174,0.0381057268722467,0.11200622162861272,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333335,0.12506388766166826,0.0025575447570332483,0.2740224319791485,0.026431718061674013,0.13483013094161306,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30952380952380953,0.0278487640685203,0.0012787723785166241,0.5352697038088752,0.011013215859030838,0.08411033246827898,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34285714285714297,0.13757672535187543,0.002583120204603581,0.4310682925731996,0.04911894273127754,0.109470231704946,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3571428571428572,0.22757290412375003,0.0025575447570332483,0.3095447099706601,0.035242290748898675,0.08411033246827898,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27857142857142847,0.2506735275518248,0.004475703324808185,0.284887280240079,0.05947136563876652,0.11200622162861272,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49523809523809526,0.5480940541882874,0.08107416879795397,0.4742127597693675,0.5925110132158591,0.10524358183216817,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2333333333333334,0.052874439448934635,0.00370843989769821,0.27662617324960803,0.05506607929515419,0.1289128211197241,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4285714285714284,0.28532446269393696,0.005588235294117647,0.37354233631164246,0.08193832599118943,0.11369688157772385,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34999999999999987,0.021592345223416715,0.002685421994884911,0.26992588495295705,0.015418502202643174,0.08495566244283455,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38095238095238115,0.26848025811096576,0.0076726342710997444,0.31601638005008525,0.05506607929515419,0.109470231704946,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1785714285714286,0.07116243299616049,0.0038363171355498722,0.32010245303779034,0.05726872246696035,0.1863952593895027,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30952380952380953,0.15201461499442215,0.0025575447570332483,0.219660403311977,0.03964757709251101,0.109470231704946,0.6797900263779528,0.5993449788202456,0.5241855883991815,0.5460232359249328,0.7421624101938886,0.5173716008439362,0.1022508039242771,0.3698475434047701,0.39700107106758287,0.4132841327269509,0.4406779664275713,0.4429113488937259,0.8249400478417267,0.717741935483871,0.8360220996648842,0.6928435717981535,0.19412659940251398,0.7499999999999998,1.0,0.014064015518913675,0.4254431699687169,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23809523809523814,0.25789247237309815,0.011125319693094628,0.2867458245205306,0.04845814977973568,0.215136478524392,1.0,1.0,0.9763079960045569,0.9615728337801608,0.8721517050203162,0.8421450153641574,0.4983922826356224,0.8226990394255784,0.7208139949760508,0.7447724474876092,0.8983050848050131,0.7274922389539469,1.0,0.9310035841397848,0.9630939224301234,0.9164027865684866,0.9677582999830902,0.7499999999999998,1.0,0.008001939864209523,0.8790406673618341,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
